user,game,hrs,purchase,play
111212436,PlanetSide 2,1.6,1,1
156565178,Valkyria Chronicles,21.0,1,1
60859695,Ether One,14.2,1,1
8585433,Diehard Dungeon,0.0,1,0
7907686,Sid Meier's Civilization V Brave New World,0.0,1,0
33622085,Unstoppable Gorg,1.1,1,1
82046939,Medal of Honor Pre-Order,0.0,1,0
290542222,Anno 1404 Venice,0.0,1,0
73726855,Golden Rush,0.9,1,1
80351692,Stronghold HD,4.2,1,1
11149819,Broforce,20.0,1,1
80128229,Fallout New Vegas,21.0,1,1
24932641,Half-Life 2 Deathmatch,0.0,1,0
72958745,Zombie Panic Source,0.6,1,1
91807066,Alan Wake's American Nightmare,0.0,1,0
42657809,MLB 2K12,153.0,1,1
16645459,Vanguard Princess Lilith,0.0,1,0
170460109,Ultimate Tic-Tac-Toe,0.0,1,0
110906645,PAYDAY The Heist,26.0,1,1
101695880,Disciples Sacred Lands Gold,6.7,1,1
35264447,BookWorm Deluxe,6.7,1,1
53875128,Never Alone Original Soundtrack,0.0,1,0
14544587,Atari 80 Classic Games in One!,0.0,1,0
44874005,Left 4 Dead,0.0,1,0
133422169,Half-Life Blue Shift,0.0,1,0
164454723,Dota 2,0.2,1,1
8259307,Deus Ex Human Revolution,0.3,1,1
81585721,Left 4 Dead 2,10.4,1,1
64369759,"Warhammer 40,000 Dawn of War II",23.0,1,1
60859695,Reus,4.2,1,1
88579585,GRID,2.0,1,1
29753085,Garry's Mod,0.0,1,0
47063596,Sniper Ghost Warrior,10.1,1,1
106816274,Arma 2 Operation Arrowhead,0.4,1,1
77214425,Grand Theft Auto Vice City,0.4,2,1
50797633,Hotline Miami,0.6,1,1
116876958,Fallout New Vegas,0.0,1,0
103260848,Sniper Elite V2,23.0,1,1
9845449,Ricochet,0.0,1,0
29753085,Clive Barker's Jericho,0.0,1,0
94299484,Just Cause 2 Multiplayer Mod,9.3,1,1
167985276,Tom Clancy's Ghost Recon Phantoms - NA,25.0,1,1
160767652,The Elder Scrolls V Skyrim - Dragonborn,0.0,1,0
142999522,GunZ 2 The Second Duel,0.0,1,0
88035166,Batman Arkham City GOTY,4.1,1,1
200345112,Warframe,0.0,1,0
86016715,Team Fortress 2,13.3,1,1
33651880,Amnesia The Dark Descent,0.0,1,0
115008799,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
48058475,Alien Swarm,18.8,1,1
93300963,Sniper Elite V2,0.0,1,0
77980915,Just Cause 2,3.0,1,1
39082468,Commandos Beyond the Call of Duty,0.0,1,0
45617627,Tomb Raider I,0.2,1,1
86055705,Magicka Final Frontier,0.0,1,0
48149238,Democracy 3 Social Engineering,0.0,1,0
148362155,Castle Crashers,0.0,1,0
31669242,Darksiders,0.0,1,0
24721232,Psychonauts,16.4,1,1
119239620,Arma Cold War Assault,1.5,1,1
4318904,Half-Life,0.0,1,0
216042414,Neverwinter,0.0,1,0
218317467,Saints Row IV,0.0,1,0
24469287,Defender's Quest Valley of the Forgotten,10.4,1,1
100769089,Dota 2,0.6,1,1
154940949,H1Z1 Test Server,0.0,1,0
102825821,Dead Island Epidemic,0.0,1,0
116450986,PlanetSide 2,11.0,1,1
188910738,Neverwinter,10.6,1,1
243664576,Happy Wars,0.5,1,1
248660144,Source Filmmaker,5.5,1,1
110650041,DC Universe Online,0.1,1,1
156565178,Batman Arkham Origins - Initiation,0.0,1,0
124725852,Galaxy on Fire 2 Full HD,0.4,1,1
184694766,AdVenture Capitalist,0.0,1,0
89005236,Dungeon Siege III,0.0,1,0
1936551,Magicka,0.4,1,1
198735293,LEGO Worlds,5.8,1,1
58345543,Call of Duty Ghosts,7.8,1,1
53898495,Tomb Raider Legend,0.0,1,0
123904490,Gun Monkeys,0.3,1,1
975449,Alien Swarm,9.8,1,1
167129487,Dota 2,0.5,1,1
53091150,Half-Life 2 Episode Two,6.4,1,1
30246419,Medal of Honor(TM) Single Player,0.0,1,0
99133844,Codename CURE,1.3,1,1
81439192,Machinarium,6.0,1,1
176771895,APB Reloaded,0.0,1,0
81160212,Homefront,0.0,1,0
108007732,DARK SOULS II,35.0,1,1
53778883,Darkest Hour Europe '44-'45,0.0,1,0
14417857,Day of Defeat,0.0,1,0
24469287,Jamestown,0.2,1,1
113124720,Unturned,3.6,1,1
73835640,Insanely Twisted Shadow Planet,4.3,1,1
20772968,"Warhammer 40,000 Dawn of War II",23.0,1,1
7431946,Deathmatch Classic,0.0,1,0
241424434,Counter-Strike Global Offensive,24.0,1,1
207915392,Sid Meier's Civilization V Brave New World,0.0,1,0
170198088,HAWKEN,2.3,1,1
24469287,Droid Assault,0.2,1,1
43955374,Craft The World,21.0,1,1
78341587,Far Cry 3,26.0,1,1
24632218,Mighty Gunvolt,0.6,1,1
51557405,Max Payne 3,0.0,1,0
203800963,H1Z1 Test Server,0.0,1,0
30440303,Fork Parker's Holiday Profit Hike,0.0,1,0
80630217,LEGO The Lord of the Rings,0.9,1,1
131973876,Dungeon Defenders II,15.1,1,1
134322141,Sid Meier's Civilization V,85.0,1,1
165101762,Survarium,0.4,1,1
11403772,Portal 2 Sixense Perceptual Pack,0.0,1,0
53091150,SimCity 4 Deluxe,3.7,1,1
36856786,Counter-Strike,1.7,1,1
126191291,Men of War Red Tide,33.0,1,1
65754991,Skyrim High Resolution Texture Pack,0.0,1,0
250436709,CrimeCraft GangWars,2.6,1,1
190342639,Flower Shop Winter In Fairbrook,4.9,1,1
30061970,Blades of Time,0.0,1,0
69954842,Geometry Wars Retro Evolved,2.2,1,1
83849502,The Witcher Enhanced Edition,0.4,1,1
17497581,Skyrim High Resolution Texture Pack,0.0,1,0
249165768,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
127072755,Rocket League,6.3,1,1
106796307,SMITE,2.6,1,1
273082868,Grand Theft Auto IV,3.0,1,1
153956921,Gravilon,0.0,1,0
126522515,Defiance,4.0,1,1
19085114,Terraria,7.2,1,1
170201716,Left 4 Dead 2,88.0,1,1
77980915,Serious Sam HD The First Encounter,0.0,1,0
210752982,Professional Farmer 2014,2.0,1,1
30246419,Ignite,0.1,1,1
152959594,Race The Sun,2.4,1,1
142844201,Strife,0.0,1,0
47271668,Hearts of Iron III German II Sprite Pack,0.0,1,0
154014392,PAYDAY The Web Series - Episode 1,0.0,1,0
55975168,Call of Duty Ghosts - Multiplayer,15.1,1,1
86239250,Team Fortress 2,2.7,1,1
188394070,State of Decay,0.2,1,1
121360145,Prime World,1.2,1,1
62990992,Day One Garry's Incident,0.9,1,1
210905793,Quantum Rush Online,0.0,1,0
176539817,Portal,0.9,1,1
71335402,RIFT,3.8,1,1
26465134,Tomb Raider The Last Revelation,0.0,1,0
8585433,Sanctum,0.7,1,1
191979928,Medieval II Total War,0.3,1,1
33865373,Tropico 4,0.0,1,0
94110492,Stronghold HD,0.0,1,0
36557643,XCOM Enemy Unknown,22.0,1,1
123974970,Tomb Raider,3.3,1,1
204477246,theHunter,0.8,1,1
193156880,Terra Incognita ~ Chapter One The Descendant,0.0,1,0
170095814,SMITE,0.0,1,0
211544205,Hitman Absolution,6.8,1,1
66615366,Fallout New Vegas Dead Money,0.0,1,0
172386260,Gear Up,0.0,1,0
76892907,ArcaniA Fall of Setarrif,0.0,1,0
49893565,Tropico 4,0.2,1,1
33651880,Reaper - Tale of a Pale Swordsman,0.0,1,0
125017535,Guns of Icarus Online,0.5,1,1
200086626,Trove,1.4,1,1
113546110,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
49893565,Freedom Force vs. the 3rd Reich,0.0,1,0
83849502,Osmos,0.0,1,0
161405419,Stronghold 2,1.8,1,1
35039277,Half-Life 2 Lost Coast,0.0,1,0
143459727,Team Fortress 2,0.6,1,1
106259770,Dogs of War Online - Beta,0.0,1,0
187278414,Dota 2,0.3,1,1
26762388,The Binding of Isaac,17.1,1,1
305912574,EVE Online,7.9,1,1
156565178,MURDERED SOUL SUSPECT,0.0,1,0
26762388,Red Faction Guerrilla Steam Edition,60.0,1,1
37435998,Arma 2 DayZ Mod,0.0,1,0
9128105,Alpha Protocol,5.7,1,1
58345543,TDP4Team Battle,0.0,1,0
23432272,Half-Life 2 Lost Coast,0.0,1,0
116876958,Command and Conquer Red Alert 3 - Uprising,0.0,1,0
59825286,NiGHTS into Dreams...,0.0,1,0
239413586,Cities Skylines,70.0,1,1
61506388,Medal of Honor Pre-Order,0.0,1,0
59825286,Wargame European Escalation,0.0,1,0
228919399,Counter-Strike Condition Zero Deleted Scenes,10.1,1,1
21979395,Half-Life 2 Episode One,0.0,1,0
112962796,Dota 2,3.7,1,1
49893565,Jagged Alliance Online Raven Pack,0.0,1,0
243808569,"Warhammer 40,000 Dawn of War II  Retribution",0.0,1,0
188509200,Defiance,8.8,1,1
92914917,Disciples II Rise of the Elves,0.1,1,1
81170946,Poker Night at the Inventory,0.6,1,1
126098408,Half-Life 2,36.0,1,1
122679931,Poker Night 2,1.8,1,1
199693353,The Forest,43.0,1,1
65145468,Battlestations Midway,6.8,1,1
38049880,System Shock 2,2.7,1,1
118541865,PAYDAY Wolf Pack,0.0,1,0
215586007,Far Cry 3,1.5,1,1
44866715,Neverwinter,7.8,1,1
87832209,Warface,0.0,1,0
249232725,Etherium,0.0,1,0
78341587,LIMBO,0.0,1,0
149291366,Tom Clancy's Ghost Recon Phantoms - NA,0.0,1,0
49462664,Universe Sandbox,0.8,1,1
248444377,Bullet Run,0.0,1,0
84455820,Democracy 3 Extremism,0.0,1,0
17530772,Company of Heroes Opposing Fronts,11.3,1,1
33706322,Quake,9.6,1,1
39361297,Nosgoth,0.6,1,1
22301321,Borderlands 2 Headhunter 1 Bloody Harvest,0.0,1,0
92612763,Deathmatch Classic,0.0,1,0
82174211,Borderlands,6.0,1,1
51822361,Divinity Original Sin Enhanced Edition,0.0,1,0
58345543,Curse of Mermos,0.0,1,0
51557405,Wolfenstein The Old Blood ,6.4,1,1
102454403,Fallout New Vegas,61.0,1,1
67729331,Medal of Honor(TM) Single Player,8.9,1,1
59825286,Kane & Lynch Dead Men,0.0,1,0
232756470,Tribes Ascend,0.0,1,0
130312302,Medal of Honor Airborne,1.2,1,1
253421464,Gear Up,0.0,1,0
185075395,Hitman Contracts,0.0,1,0
61070572,Magicka Wizard Wars,0.7,1,1
242937979,PlanetSide 2,0.2,1,1
47384303,Drakensang The River of Time,1.8,1,1
62990992,Crazy Machines 2,2.0,1,1
62990992,Bloodbath Kavkaz,4.9,1,1
258753415,Dirty Bomb,0.0,1,0
72627862,Sigils of Elohim,0.0,1,0
11300897,Darksiders II,1.0,1,1
94088853,Realm of the Mad God,7.0,1,1
34177747,Vampire The Masquerade - Bloodlines,0.7,1,1
105384518,Far Cry 3,3.2,1,1
185914106,Team Fortress 2,24.0,1,1
81943620,Castle Crashers,0.0,1,0
90272527,Killing Floor Mod Defence Alliance 2,0.0,1,0
80779496,The Witcher 2 Assassins of Kings Enhanced Edition,1.4,1,1
37829487,Borderlands 2 RU,0.0,1,0
67579257,Just Cause 2,5.7,1,1
23337959,Counter-Strike,0.0,1,0
258337261,Dota 2,17.0,1,1
107554143,Left 4 Dead 2,11.8,1,1
22301321,Defense Grid Resurgence Map Pack 1,0.0,1,0
10253354,Sid Meier's Covert Action (Classic),0.0,1,0
103848468,The Witcher 2 Assassins of Kings Enhanced Edition,0.0,1,0
73518199,Dogs of War Online - Beta,1.3,1,1
127335438,DARK SOULS II - Season Pass,0.0,1,0
198346312,Tomb Raider Underworld,6.8,1,1
134776102,Dota 2,481.0,1,1
60296891,BioShock Infinite,19.1,1,1
25096601,Darksiders,0.0,1,0
189272257,Battlegrounds of Eldhelm,0.0,1,0
53898495,Starbound - Unstable,0.0,1,0
155042139,Arma 2 Operation Arrowhead Beta (Obsolete),0.0,1,0
30425578,King's Bounty The Legend,0.0,1,0
88199811,Next Car Game Wreckfest,1.7,1,1
49228258,S.T.A.L.K.E.R. Call of Pripyat,0.0,1,0
127072755,Terraria,1.8,1,1
39524248,Half-Life 2 Lost Coast,0.0,1,0
19696244,LUFTRAUSERS,0.0,1,0
52321307,Europa Universalis IV Conquistadors Unit pack ,0.0,1,0
76892907,Agarest - Fallen Angel Pack DLC,0.0,1,0
215208719,ORION Prelude,3.8,1,1
247464119,Warrior Kings Battles,23.0,1,1
49228258,Sacred 2 Gold,0.2,1,1
59925638,BRINK,23.0,1,1
36404933,Aquaria,0.0,1,0
196609297,Team Fortress 2,4.9,1,1
17530772,Alan Wake's American Nightmare,0.6,1,1
126340495,Garry's Mod,10.2,1,1
11794760,Mark of the Ninja,0.4,1,1
53097340,Dead Space,0.0,1,0
216059509,Team Fortress 2,38.0,1,1
81943620,Assassin's Creed II,0.0,1,0
11970504,Dead Island Epidemic,2.8,1,1
101878879,Castle Crashers,0.0,1,0
20498360,Half-Life Deathmatch Source,0.0,1,0
171580979,8BitMMO,0.0,1,0
85497862,Dota 2,38.0,1,1
75368808,Unturned,19.2,1,1
36557643,Octodad Dadliest Catch,5.0,1,1
65398650,HOARD,0.0,1,0
46055854,Cities XL,1.8,1,1
216785107,War Thunder,87.0,1,1
245390247,Robocraft,2.7,1,1
132300630,Euro Truck Simulator 2,0.4,1,1
105243827,Darkest Hour Europe '44-'45,0.0,1,0
76892907,Fortune Summoners Secret of the Elemental Stone,0.0,1,0
186452942,Unturned,0.0,1,0
13565651,Magic 2014 ,1.3,1,1
21416874,Half-Life 2 Lost Coast,0.0,1,0
76027799,Company of Heroes (New Steam Version),10.1,1,1
144071257,The Elder Scrolls V Skyrim - Dawnguard,0.0,1,0
78309377,Cult of the Wind,0.0,1,0
73231305,Half-Life 2 Episode Two,17.0,1,1
86256882,3DMark Cloud Gate benchmark,0.0,1,0
74347105,Far Cry 4,70.0,1,1
67713900,Pride of Nations,5.3,1,1
76892907,Star Wars Republic Commando,0.0,1,0
44321815,Star Wars The Force Unleashed Ultimate Sith Edition,3.7,1,1
236557903,Counter-Strike Nexon Zombies,0.0,1,0
2643609,Goat Simulator,0.0,1,0
62990992,World War 2 Time of Wrath,0.0,1,0
33865373,Stubbs the Zombie in Rebel Without a Pulse,4.4,1,1
182499490,Marvel Heroes 2015,0.0,1,0
153076975,Men of War Assault Squad,0.9,1,1
67579257,The Walking Dead Season Two,9.9,1,1
96400571,Sid Meier's Civilization V Scrambled Continents Map Pack,0.0,1,0
97843739,Cubic Castles,0.0,1,0
108264287,Robocraft,0.0,1,0
132300630,Poker Night 2,1.8,1,1
81170946,Car Mechanic Simulator 2015,5.0,1,1
264929688,Dota 2,4.6,1,1
91859894,Breath of Death VII ,0.2,1,1
80128229,Guns of Icarus Online,6.0,1,1
284680706,ROSE Online,0.0,1,0
243808511,War Thunder,4.0,1,1
53875128,Transistor Soundtrack,0.0,1,0
159726428,Left 4 Dead 2,0.0,1,0
131940023,Fallen Earth,11.7,1,1
168539881,Grand Theft Auto Episodes from Liberty City,0.0,1,0
12169570,Half-Life 2 Lost Coast,0.0,1,0
27029121,Half-Life 2 Deathmatch,0.0,1,0
83420834,Kane & Lynch 2 Dog Days,0.1,1,1
160791508,The Binding of Isaac Rebirth,62.0,1,1
189858084,Archeblade,0.4,1,1
39403038,Audiosurf,1.0,1,1
27279261,GRID 2,0.1,1,1
90272527,Quake Live,0.2,1,1
126098408,Medal of Honor(TM) Single Player,7.6,1,1
26808868,METAL GEAR SOLID V THE PHANTOM PAIN,9.5,1,1
141873792,Team Fortress 2,4.7,1,1
204459221,War Thunder,0.5,1,1
120342002,Fallout New Vegas,45.0,1,1
287973020,Trove,0.0,1,0
174633348,Bad Rats,0.7,1,1
246439849,Realm of the Mad God,0.0,1,0
65958466,Endless Space,19.8,1,1
61779218,AdVenture Capitalist,0.0,1,0
103731895,Borderlands 2,20.0,1,1
113752996,Shank,0.7,1,1
44021324,The Longest Journey,0.6,1,1
268562040,Running Shadow,0.0,1,0
166604341,Clicker Heroes,30.0,1,1
217391754,Spiral Knights,0.0,1,0
93275329,Valkyria Chronicles Hard EX Mode,0.0,1,0
87734805,Magicka Wizard's Survival Kit,0.0,1,0
266845800,Dota 2,295.0,1,1
58768356,Magic The Gathering - Duels of the Planeswalkers,12.1,1,1
27901693,Portal,6.4,1,1
148674157,Borderlands,0.0,1,0
94088853,Sid Meier's Civilization V,253.0,1,1
53091150,PAYDAY 2,1.0,1,1
55426012,F.E.A.R. 3,0.0,1,0
165779930,Velvet Sundown,0.0,1,0
76420334,Bionic Commando Rearmed,0.0,1,0
26762388,The Elder Scrolls IV Oblivion ,0.2,1,1
30614573,Counter-Strike Source,23.0,1,1
216364582,Counter-Strike Global Offensive,100.0,1,1
30425578,Deadlight,0.0,1,0
160922242,Team Fortress 2,86.0,1,1
148467772,Unturned,11.8,1,1
174226719,Counter-Strike Nexon Zombies,0.1,1,1
55426012,Garry's Mod,0.0,1,0
69856757,Nation Red,4.8,1,1
86912006,Grand Chase,0.0,1,0
189795214,Defiance,0.0,1,0
7527129,Counter-Strike Source,0.0,1,0
69009454,Sniper Elite 3,0.0,1,0
189441775,BLOCKADE 3D,6.2,1,1
51558260,Stronghold Crusader 2,2.4,1,1
157080495,Call of Duty Modern Warfare 3,0.8,1,1
57603447,Dishonored,0.5,1,1
148362155,Dream Of Mirror Online,0.0,1,0
124725852,Sid Meier's Civilization V Scrambled Continents Map Pack,0.0,1,0
30912860,BIT.TRIP Presents... Runner2 Future Legend of Rhythm Alien,1.0,1,1
50818751,Left 4 Dead 2,181.0,1,1
67579257,Crysis,1.1,1,1
120852852,Rise of Incarnates,0.0,1,0
77980915,Beat Hazard,7.2,1,1
42099265,Football Manager 2013,222.0,1,1
42849279,Football Manager 2012,739.0,1,1
157080495,Borderlands The Pre-Sequel,32.0,1,1
65398650,"I Have No Mouth, and I Must Scream",0.0,1,0
33518079,Mass Effect,57.0,1,1
189304702,Counter-Strike Nexon Zombies,190.0,1,1
62990992,Cogs,0.0,1,0
128236624,Dota 2,546.0,1,1
143235127,Sniper Elite 3,0.1,1,1
11403772,Insanely Twisted Shadow Planet,0.0,1,0
172434236,Guacamelee! Gold Edition,0.0,1,0
79211079,Team Fortress 2,29.0,1,1
132300630,Goat Simulator,2.4,1,1
144071257,Princess Isabella,0.0,1,0
102687513,War Thunder,0.0,1,0
156675178,Half-Life Source,1.6,1,1
28472068,S.T.A.L.K.E.R. Clear Sky,1.2,1,1
60217594,Face It - A game to fight inner demons,0.0,1,0
155919035,Mass Effect 2,1.9,1,1
38317154,The Elder Scrolls V Skyrim - Dragonborn,0.0,1,0
136791084,Sam & Max 104 Abe Lincoln Must Die!,3.2,1,1
138941587,Boid,8.9,1,1
170853969,Tom Clancy's Ghost Recon Phantoms - NA,0.0,1,0
154230933,Tomb Raider III Adventures of Lara Croft,0.0,1,0
22301321,Antichamber,0.0,1,0
159800136,DRAGON BALL XENOVERSE,49.0,1,1
84455820,Nimble Quest,0.2,1,1
105289933,FreeStyle2 Street Basketball,0.0,1,0
79017735,Rocket League,7.9,1,1
147602462,Ghost Encounters Deadwood - Collector's Edition,2.7,1,1
27944300,Alien Swarm,8.2,1,1
17284266,Sunrider Mask of Arcadius,0.0,1,0
66650717,Europa Universalis IV,485.0,1,1
975449,Snuggle Truck,0.0,1,0
60217594,12 Labours of Hercules,7.1,1,1
30440303,Arma 3 Marksmen,0.0,1,0
22301321,The Swapper,0.0,1,0
100894366,Firefly Online Cortex,0.2,1,1
72989129,Sacred Citadel,0.0,1,0
162068651,Alan Wake,25.0,1,1
166604341,Starbound - Unstable,0.4,1,1
55776971,Call of Duty Modern Warfare 3,2.3,1,1
166081897,No More Room in Hell,0.0,1,0
36502549,Half-Life 2 Episode Two,0.0,1,0
31187179,Dwarfs!?,0.0,1,0
110470534,Max Payne 2 The Fall of Max Payne,10.9,1,1
26762388,Mount & Blade,0.8,1,1
24721232,Vanguard Princess Kurumi,0.0,1,0
82046939,H1Z1,11.8,1,1
67579257,Rocket League,125.0,1,1
248613483,Rocket League,39.0,1,1
92393218,Tomb Raider (VI) The Angel of Darkness,0.0,1,0
127335438,The Elder Scrolls V Skyrim - Dawnguard,0.0,1,0
64973908,Half-Life 2 Episode Two,0.0,1,0
31733621,Half-Life 2 Deathmatch,0.0,1,0
138941587,Dungeon Defenders II,9.5,1,1
288259150,Nosgoth,0.0,1,0
125017535,Mountain,5.3,1,1
138558097,Dota 2,3.1,1,1
20772968,Lego Star Wars Saga,0.0,1,0
103638409,The Elder Scrolls V Skyrim,284.0,1,1
53509003,Arma 2 Operation Arrowhead,66.0,1,1
293422780,Block N Load,1.0,1,1
69954842,Gone Home,2.4,1,1
77980915,The Mighty Quest For Epic Loot,33.0,1,1
36978196,Warframe,0.0,1,0
180901075,Yury,0.4,1,1
49191483,Call of Duty Black Ops,4.5,1,1
10218563,Half-Life 2 Lost Coast,0.0,1,0
41719717,Saviors,0.0,1,0
111003065,S.K.I.L.L. - Special Force 2,1.0,1,1
9823354,Amnesia The Dark Descent,14.8,1,1
11373749,Company of Heroes,0.0,1,0
64787956,Tiny Brains,0.6,1,1
72989129,MX vs. ATV Reflex,0.0,1,0
65398650,Freedom Force vs. the 3rd Reich,0.0,1,0
50095094,Stronghold Crusader Extreme HD,0.2,1,1
20200395,Dark Souls Prepare to Die Edition,42.0,1,1
127272741,Mirror's Edge,5.2,1,1
82287546,Alien Breed Impact,0.5,1,1
65229865,The Bridge,0.9,1,1
48386574,Saints Row IV,0.0,1,0
224751217,Cities Skylines,2.4,1,1
288274882,Rise of Flight United,0.0,1,0
115037563,Team Fortress 2,38.0,1,1
170377069,Cities Skylines,63.0,1,1
30425578,Ether Vapor Remaster,0.0,1,0
175263669,Robocraft,1.8,1,1
242112520,A.V.A - Alliance of Valiant Arms,0.0,1,0
561758,Bloody Good Time,0.0,1,0
86256882,Metro Last Light Redux,0.0,1,0
33013552,Arma 2 Operation Arrowhead Beta (Obsolete),0.0,1,0
51382080,Portal,1.7,1,1
24721232,Sid Meier's Civilization IV Colonization,0.0,2,0
69953893,Nightbanes,0.0,1,0
119368216,Little Inferno,4.4,1,1
115487966,Borderlands 2,27.0,1,1
80550861,Rogue Legacy,20.0,1,1
33865373,Half-Life 2 Lost Coast,0.0,1,0
57433226,Arma 2 Operation Arrowhead Beta (Obsolete),0.0,1,0
62990992,Dragon's Prophet (EU),0.0,1,0
196059860,Moonbase Alpha,0.0,1,0
76767,Half-Life Blue Shift,0.0,1,0
11978743,State of Decay,0.0,1,0
1950243,Half-Life,0.0,1,0
103523221,Team Fortress 2,13.0,1,1
101596530,The Sims(TM) 3,288.0,1,1
133439936,Tomb Raider,0.0,1,0
33865373,Proto Raider,0.0,1,0
259268105,Dota 2,288.0,1,1
11403772,Metro Last Light,10.8,1,1
150751526,The Way of Life Free Edition,0.0,1,0
142433607,Grand Theft Auto V,4.6,1,1
103638409,Guns and Robots,0.2,1,1
159677499,PAYDAY 2,14.4,1,1
19696244,Magic 2014 ,14.7,1,1
54310644,Poker Night 2,7.1,1,1
248690176,Super Crate Box,0.0,1,0
94936385,War Thunder,7.5,1,1
188092362,Unturned,3.9,1,1
21416874,Half-Life Blue Shift,0.0,1,0
71390526,POSTAL 2,8.5,1,1
184987922,Call of Duty World at War,22.0,1,1
227811695,Prime World,0.0,1,0
69856757,Total War ROME II - Emperor Edition,129.0,1,1
202140438,Fistful of Frags,1.0,1,1
47457723,Edna & Harvey Harvey's New Eyes,0.0,1,0
101687527,Call of Duty Modern Warfare 2 - Multiplayer,0.7,1,1
127272741,Terraria,510.0,1,1
32577778,GRID 2,24.0,1,1
186194652,Robocraft,0.0,1,0
204381357,Counter-Strike Nexon Zombies,31.0,1,1
68532738,Devil May Cry 4,2.1,1,1
58931437,Samorost 2,0.0,1,0
114617787,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
209917929,FINAL FANTASY IV THE AFTER YEARS,0.0,1,0
10450544,Double Dragon Neon,2.4,1,1
168163793,Dragons and Titans,0.0,1,0
62418323,Call of Duty Modern Warfare 2,34.0,1,1
119428254,Dirty Bomb,5.0,1,1
49228258,The Walking Dead,12.0,1,1
31187179,Kerbal Space Program,41.0,1,1
234758647,Heroes & Generals,0.0,1,0
273082868,Battlefield Bad Company 2,3.7,1,1
61506388,Trine 2,0.0,1,0
111316830,Unturned,1.8,1,1
114324869,Anomaly Warzone Earth,0.0,1,0
43684632,Dead Rising 3 DLC2,0.0,1,0
49228258,The Baconing,1.7,1,1
190191843,H1Z1 Test Server,0.0,1,0
168667709,Dota 2,4.2,1,1
92914917,Battlefield Bad Company 2,0.0,1,0
29852387,Counter-Strike,472.0,1,1
83090686,No More Room in Hell,8.6,1,1
92436417,ArcheAge,0.1,1,1
122798021,Company of Heroes Tales of Valor,0.0,1,0
202427012,Warframe,0.1,1,1
199423036,RIFT,1.0,1,1
155919035,Game Tycoon 1.5,4.9,1,1
156565178,Company of Heroes 2,1.9,1,1
201929912,Dota 2,0.3,1,1
16645459,Stealth Bastard Deluxe,0.0,1,0
33622085,Loadout,3.5,1,1
100208126,Insurgency Modern Infantry Combat,21.0,1,1
197518122,Warframe,66.0,1,1
34901647,Divinity Original Sin,59.0,1,1
82686146,Dead Island,0.6,1,1
153017703,Counter-Strike Nexon Zombies,2.6,1,1
161816812,Dead Island Riptide,0.3,1,1
119239620,Fallout New Vegas,45.0,1,1
69954842,Puzzle Agent,0.0,1,0
83090686,Don't Starve Together Beta,0.0,1,0
210896662,Counter-Strike Condition Zero,0.0,1,0
62990992,Dustforce,4.7,1,1
118852041,Sniper Ghost Warrior 2,4.8,1,1
49893565,Killing Floor,39.0,1,1
77214425,Mortal Kombat Legacy II - Ep. 6 Johnny Cage,0.0,1,0
95369808,The Elder Scrolls V Skyrim,56.0,1,1
19594216,Half-Life Deathmatch Source,0.0,1,0
139481298,Dota 2,1.1,1,1
76892907,Galactic Civilizations III,0.0,1,0
34040508,Counter-Strike Global Offensive,530.0,1,1
138941587,Bit Odyssey,0.0,1,0
125543616,DiggerOnline,0.0,1,0
88271258,Football Manager 2015,18.2,1,1
157275758,Shadowrun Dragonfall - Director's Cut,1.6,1,1
107567915,Anna - Extended Edition,5.3,1,1
138941587,Shadows on the Vatican - Act I Greed,1.0,1,1
124443679,Counter-Strike,19.3,1,1
93030550,Empire Total War,202.0,1,1
11373749,Shoppe Keep,3.6,1,1
272181160,Grand Theft Auto V,8.6,1,1
10964000,Half-Life 2 Lost Coast,0.0,1,0
81746734,Metro 2033,1.1,1,1
69009454,Dead Island,18.7,1,1
62990992,Sonic & All-Stars Racing Transformed,1.5,1,1
183803328,Battle Islands,0.0,1,0
42935819,Football Manager 2011,1656.0,1,1
128651888,Terraria,40.0,1,1
561758,Painkiller Overdose,0.2,1,1
286637360,Robocraft,0.0,1,0
141950398,Trove,0.0,1,0
179404476,AirMech,35.0,1,1
94120095,Pinball Arcade,0.0,1,0
11403772,Startopia,0.0,1,0
44545959,Magic 2014 ,65.0,1,1
195743633,Unturned,3.5,1,1
24721232,F.E.A.R.,0.0,1,0
102539470,War Thunder,50.0,1,1
15305418,Worms Ultimate Mayhem,0.0,1,0
108160472,Path of Exile,0.0,1,0
81585721,Portal 2,19.4,1,1
17530772,Metro Last Light,12.0,1,1
14126086,The Witcher Enhanced Edition,0.0,1,0
100894366,FINAL FANTASY IV,0.0,1,0
155673786,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,0.0,1,0
196223620,Clicker Heroes,0.5,1,1
66596291,Team Fortress 2,29.0,1,1
54310644,Dungeon Defenders,0.6,1,1
975449,Dota 2,54.0,1,1
66052983,Dino D-Day,1.5,1,1
195780309,Rocket League,2.4,1,1
65729155,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
298389371,H1Z1,6.6,1,1
298950,Outlast,0.5,1,1
75092930,Counter-Strike,2117.0,1,1
